station_id,station_name,station_code,latitude,longitude,timezone,city_id
28509,Sept-Saulx,Sept-Saulx,50.8027501,4.652875499999999,CET,863
28510,Septèmes,Septèmes,51.07036670000001,4.5313672,CET,894
28511,Serdinya,Serdinya,50.8614672,4.2128916,CET,906
28512,Sérézin,Sérézin,51.1657403,4.1370695,CET,897
28513,Sérifontaine,Sérifontaine,48.7623559,8.1688685,CET,10501
28514,Sermaise,Sermaise,48.9911599,12.035499,CET,10503
28515,Sermizelles - Vézelay,Sermizelles - Vézelay,42.5456231,12.2292943,CET,12264
28516,Serqueux,Serqueux,47.79740899999999,9.0986083,CET,10504
28517,Serquigny,Serquigny,58.41647219999999,6.661669300000001,CET,13959
28518,Serres,Serres,44.194713,5.943191,CET,7177
28519,Servas - Lent,Servas - Lent,46.774223,6.498772,CET,18644
28520,Servon,Servon,45.5754365,8.435911299999999,CET,13300
28521,Servoz,Servoz,55.6517284,12.5271002,CET,2332
28522,Sessenheim,Sessenheim,55.908022,12.154112,CET,2437
28523,Sète,Sète,50.1666782,12.3686846,CET,2040
28524,Seugy,Seugy,59.43675229999999,13.4384387,CET,17885
28525,Seurre,Seurre,59.41224800000001,13.6709545,CET,17984
28526,Sévérac,Sévérac,55.536505,11.449068,CET,2320
28527,Sévérac-le-Château,Sévérac-le-Château,64.6861026,21.2361263,CET,17985
28528,Sevran - Livry,Sevran - Livry,59.8260558,15.6915186,CET,17987
28529,Sevran Beaudottes,Sevran Beaudottes,60.681135,6.679813999999999,CET,13909
28530,Sèvres - Ville-d'Avray,Sèvres - Ville-d'Avray,56.5651232,9.0309083,CET,2440
28531,Sèvres Rive Gauche,Sèvres Rive Gauche,55.976629,8.5158006,CET,2441
28532,Seyssel - Corbonod,Seyssel - Corbonod,55.82703,12.573719,CET,2477
28533,Sierck-les-Bains,Sierck-les-Bains,55.40731,11.349,CET,2443
28534,Sierentz,Sierentz,50.23046220000001,14.0869438,CET,2043
28535,Sillé-le-Guillaume,Sillé-le-Guillaume,49.53499619999999,15.6230782,CET,2087
28536,Sillery,Sillery,50.2999211,15.865337,CET,2054
28537,Simandre-sur-Suran,Simandre-sur-Suran,64.2465027,12.3822602,CET,14004
28538,Simiane,Simiane,56.010163,12.585491,CET,2324
28539,Sin-le-Noble,Sin-le-Noble,49.7910615,14.9558732,CET,1483
28540,Siorac-en-Périgord,Siorac-en-Périgord,40.186463,18.2056199,CET,13308
28541,Sisteron,Sisteron,43.191199,6.041983999999999,CET,7182
28542,Soissons,Soissons,42.7404881,12.7378003,CET,13333
28543,Solignac - Le Vigen,Solignac - Le Vigen,40.4331486,18.0421533,CET,13338
28544,Solliès-Pont,Solliès-Pont,46.39217499999999,6.8059194,CET,18723
28545,Somain,Somain,47.425007,9.387421999999999,CET,18649
28546,Sommery,Sommery,49.341152,8.6688758,CET,10346
28547,Sorgues - Châteauneuf-du-Pape,Sorgues - Châteauneuf-du-Pape,48.07525099999999,14.6129161,CET,596
28548,Sospel,Sospel,46.7056397,14.8673959,CET,470
28549,Sotteville,Sotteville,48.1751847,14.5254825,CET,475
28550,Souillac,Souillac,48.0442147,15.671171,CET,477
28551,Soulac-sur-Mer,Soulac-sur-Mer,46.76748,14.36151,CET,476
28552,Soultz-sous-Forêts,Soultz-sous-Forêts,43.3173375,-5.8126204,CET,17429
28553,Souppes - Château-Landon,Souppes - Château-Landon,48.6767377,16.4880983,CET,523
28554,Sous le Bois,Sous le Bois,59.90902370000001,10.6069586,CET,13950
28555,St-Denis-lès-Martel,St-Denis-lès-Martel,44.945833,1.666389,CET,7522
28556,Stade de France Saint-Denis,Stade de France Saint-Denis,50.3132903,9.6236278,CET,11017
28557,Staffelfelden,Staffelfelden,48.0580905,14.4515333,CET,203
28558,Stains La Cerisaie T11,Stains La Cerisaie T11,48.41061,16.84546,CET,49
28559,Steenbecque,Steenbecque,45.3816826,7.8848203,CET,13349
28560,Steenwerck,Steenwerck,49.94813329999999,14.6776242,CET,2091
28561,Steinbourg,Steinbourg,50.7909933,15.026836,CET,2094
28562,Stephansfeld,Stephansfeld,48.8065197,9.234426,CET,10599
28563,Strasbourg,Strasbourg,48.574179,7.754266,CET,7233
28564,Strasbourg Roethig,Strasbourg Roethig,46.3533,7.100629,CET,18775
28565,Strazeele,Strazeele,55.5515787,12.9909377,CET,18029
28566,Sucé-sur-Erdre,Sucé-sur-Erdre,50.5458665,15.4648303,CET,2068
28567,Suèvres,Suèvres,40.46366700000001,-3.74922,CET,17635
28568,Surdon,Surdon,39.0733815,-0.2643516,CET,17630
28569,Suresnes Mont Valérien,Suresnes Mont Valérien,49.0253025,2.221786100000001,CET,7294
28570,Surgères,Surgères,39.9790536,18.0851806,CET,13373
28571,Survilliers - Fosses,Survilliers - Fosses,50.6959877,14.203204,CET,1959
28572,Sury-le-Comtal,Sury-le-Comtal,50.0690353,16.6082774,CET,1619
28573,Tacoignières - Richebourg,Tacoignières - Richebourg,41.87194,12.56738,CET,13007
28574,Taconnaz,Taconnaz,37.748628,12.480607,CET,12800
28575,Tagolsheim,Tagolsheim,51.0673638,5.0955631,CET,907
28576,Taillebourg,Taillebourg,54.03425,12.4426161,CET,10640
28577,Tain-l'Hermitage - Tournon,Tain-l'Hermitage - Tournon,43.9284324,1.9368759,CET,4219
28578,Tantonville,Tantonville,47.2949282,8.5644799,CET,18730
28579,Tanus,Tanus,47.8133247,7.093343,CET,7315
28580,Tarare,Tarare,45.1600828,1.0686447,CET,7323
28581,Tarascon sur Rhône,Tarascon sur Rhône,43.505623,6.940983999999999,CET,7324
28582,Tarascon-sur-Ariège,Tarascon-sur-Ariège,47.8595305,16.2472644,CET,553
28583,Tarbes,Tarbes,43.2399738812641,0.0693915631637628,CET,7290
28584,Tassin,Tassin,46.9048543,7.3571099,CET,18287
28585,Taverny,Taverny,46.587547,8.464627,CET,18079
28586,Teillé,Teillé,50.503887,4.469936,CET,696
28587,Templeuve,Templeuve,47.9237985,8.191162499999999,CET,10654
28588,Tenay - Hauteville,Tenay - Hauteville,49.72426189999999,13.2353526,CET,2126
28589,Tende,Tende,49.2535045,17.4955939,CET,2127
28590,Tergnier,Tergnier,55.614538,11.764458,CET,2473
28591,Terrasson,Terrasson,59.26756990000001,10.4075608,CET,14022
28592,Tessonnières,Tessonnières,47.037875,-1.114807,CET,7359
28593,Teting,Teting,45.0908354,7.677424099999999,CET,13459
28594,Thann,Thann,40.7541964,14.4486345,CET,13402
28595,Thann Centre,Thann Centre,45.1433397,10.287097,CET,13408
28596,Thann Saint-Jacques,Thann Saint-Jacques,42.2439574,13.9374651,CET,13407
28597,Thaon,Thaon,40.7893347,14.3674804,CET,12117
28598,Theillay,Theillay,39.304248,17.1079048,CET,13404
28599,Thenissey,Thenissey,45.060537,8.660435999999999,CET,13403
28600,Thenon,Thenon,36.564895,-4.606713,CET,17188
28601,Théoule-sur-Mer,Théoule-sur-Mer,36.564895,-4.606713,CET,17188
28602,Thésée,Thésée,40.4567552,-3.4754967,CET,17648
28603,Thézy-Glimont,Thézy-Glimont,43.3509816,-4.05117,CET,17649
28604,Thiaville,Thiaville,38.2927142,-0.5860856,CET,17587
28605,Thiennes,Thiennes,39.2683649,16.0574049,CET,12124
28606,Thiers,Thiers,36.6225417,-4.4995682,CET,17651
28607,Thieux - Nantouillet,Thieux - Nantouillet,40.3564363,17.4992204,CET,13415
28608,Thionville,Thionville,41.813771,12.547424,CET,11635
28609,Thiviers,Thiviers,44.8857247,10.3627096,CET,13143
28610,Thomery,Thomery,43.16902899999999,11.7755401,CET,13416
28611,Thonon-les-Bains,Thonon-les-Bains,60.5105162,16.4729298,CET,17861
28612,Thouaré-sur-Loire,Thouaré-sur-Loire,40.8125777,0.5214423,CET,17653
28613,Thouars,Thouars,59.6768574,16.7289218,CET,18020
28614,Thourotte,Thourotte,56.9574499,13.0807404,CET,18024
28615,Thuès Carença,Thuès Carença,46.63488,14.11261,CET,486
28616,Thuès les Bains,Thuès les Bains,42.3215986,2.0158409,CET,17654
28617,Thun Le Paradis,Thun Le Paradis,50.301815,13.728447,CET,1955
28618,Tieffenbach - Struth,Tieffenbach - Struth,50.5710803,3.6548155,CET,672
28619,Tiercé,Tiercé,59.9152023,10.7660207,CET,13973
28620,Tillières-sur-Avre,Tillières-sur-Avre,45.7020028,8.9187089,CET,13420
28621,Tincques,Tincques,47.223534,7.092307,CET,18739
28622,Tonnay-Charente,Tonnay-Charente,51.7088437,11.7642821,CET,10076
28623,Tonneins,Tonneins,50.45807,13.8992724,CET,2131
28624,Tonnerre,Tonnerre,52.5381982,14.2166987,CET,9835
28625,Torfou,Torfou,55.3762427,13.1574231,CET,18026
28626,Torpes - Boussières,Torpes - Boussières,40.600727,-3.7079745,CET,17656
28627,Touët-de-l'Escarène,Touët-de-l'Escarène,45.190072,8.294101,CET,13445
28628,Toul,Toul,50.73546349999999,11.8640971,CET,10680
28629,Toulon,Toulon,43.1284558775309,5.9297906017202,CET,7365
28630,Toulon Sainte-Musse,Toulon Sainte-Musse,50.32722159999999,3.4881107,CET,7405
28631,Toulouse Matabiau,Toulouse Matabiau,43.6112147987663,1.45368916123639,CET,7367
28632,Tourcoing,Tourcoing,50.6428674,13.9945047,CET,2140
28633,Tournan,Tournan,50.5432174,14.1789501,CET,2280
28634,Tournay,Tournay,50.5432322,14.1761558,CET,2280
28635,Tournemire - Roquefort,Tournemire - Roquefort,48.8383873,10.4018723,CET,9296
28636,Tournus,Tournus,48.9028944,14.5870672,CET,1738
28637,Tours,Tours,44.984239,7.7403931,CET,13448
28638,Tourville,Tourville,65.5350526,13.4070111,CET,14023
28639,Toury,Toury,47.4078753,9.4647144,CET,18743
28640,Tracy - Sancerre,Tracy - Sancerre,50.1218473,6.0017878,CET,13775
28641,Traou Nez,Traou Nez,49.8173111,17.0810104,CET,2141
28642,Trappes,Trappes,49.3599608,0.0842854,CET,7411
28643,Trégonneau - Squiffiec,Trégonneau - Squiffiec,55.37312009999999,12.0763803,CET,2304
28644,Trélazé,Trélazé,48.105673,11.0835429,CET,10685
28645,Trémolat,Trémolat,47.1149999,7.197299900000001,CET,18532
28646,Trentels Ladignac,Trentels Ladignac,47.9926385,8.823781,CET,10688
28647,Tricot,Tricot,49.3033661,6.156595599999999,CET,7436
28648,Trie-Château,Trie-Château,43.316789,-3.4504656,CET,17500
28649,Triel-sur-Seine,Triel-sur-Seine,51.5884599,13.3086696,CET,8651
28650,Trilport,Trilport,39.9271464,18.1612983,CET,13462
28651,Trith-Saint-Léger,Trith-Saint-Léger,50.7421034,11.4643317,CET,10015
28652,Trois Chênes,Trois Chênes,49.032999,17.6852377,CET,2105
28653,Trois-Puits,Trois-Puits,43.2060306,-5.7926518,CET,17358
28654,Tronsanges,Tronsanges,63.8258471,20.2630354,CET,18031
28655,Trouville - Deauville,Trouville - Deauville,38.3457685,-0.4909444,CET,16888
28656,Troyes,Troyes,36.5375584,-6.3004516,CET,17004
28657,Tulle,Tulle,50.5298957,10.4163047,CET,10716
28658,Tullins Fures,Tullins Fures,48.8260906,8.708567799999999,CET,10718
28659,Turckheim,Turckheim,50.4631023,14.0355454,CET,1473
28660,Turenne,Turenne,59.51961,17.92834,CET,18032
28661,Uchaud,Uchaud,41.7087277,-0.9986737999999998,CET,17666
28662,Uckange,Uckange,37.1846821,-5.790821999999999,CET,17668
28663,Ur - Les Escaldes,Ur - Les Escaldes,67.30287969999999,15.174224,CET,13898
28664,Urçay,Urçay,48.7406904,16.7549944,CET,2167
28665,Urmatt,Urmatt,50.0301859,15.6140289,CET,1964
28666,Urt,Urt,47.65861659999999,-2.7599022,CET,7493
28667,Us,Us,50.2833728,17.0976218,CET,2169
28668,Ussel,Ussel,47.3745629,-1.0197113,CET,7496
28669,Ustaritz - Jatxou,Ustaritz - Jatxou,45.8144712,8.2543505,CET,13495
28670,Uzerche,Uzerche,57.1831605,14.0478214,CET,18045
28671,Vaas,Vaas,55.355844,12.278134,CET,2348
28672,Vaires - Torcy,Vaires - Torcy,49.0217135,2.229332,CET,7294
28673,Val d'Argenteuil,Val d'Argenteuil,46.6192386,6.9899865,CET,18645
28674,Val de Fontenay,Val de Fontenay,46.02255,1.084759,CET,6127
28675,Val-de-Reuil,Val-de-Reuil,43.692984,4.278326,CET,7517
28676,Val-de-Vesle,Val-de-Vesle,49.009778,1.965047,CET,7519
28677,Valdahon,Valdahon,45.5659015,4.2933822,CET,7524
28678,Valdahon Camp Militaire,Valdahon Camp Militaire,52.25950839999999,10.3671784,CET,10735
28679,Valençay,Valençay,42.4335,-5.88756,CET,17728
28680,Valence,Valence,52.7178729,13.1005515,CET,10744
28681,Valence d'Agen,Valence d'Agen,47.2844547,0.7376918,CET,7527
28682,Valence TGV Rhône-Alpes Sud,Valence TGV Rhône-Alpes Sud,50.4086913,10.8095288,CET,10737
28683,Valenciennes,Valenciennes,50.4923255,13.032137,CET,2173
28684,Valergues - Lansargues,Valergues - Lansargues,51.35447,7.122739999999999,CET,9014
28685,Valleiry,Valleiry,50.3630759,17.1463871,CET,2206
28686,Valleroy - Moineville,Valleroy - Moineville,50.6627075,14.1417517,CET,2183
28687,Vallon-en-Sully,Vallon-en-Sully,49.3607911,18.2835993,CET,2186
28688,Vallorcine,Vallorcine,50.0317993,17.0425225,CET,2187
28689,Valmondois,Valmondois,48.9046915,16.8160548,CET,2190
28690,Valognes,Valognes,50.1617539,15.1018812,CET,1943
28691,Vandières,Vandières,50.7434662,14.7353328,CET,1620
28692,Vannes,Vannes,51.3627299,9.4563382,CET,10743
28693,Vanves - Malakoff,Vanves - Malakoff,51.3541105,9.460863699999999,CET,10743
28694,Varades - Saint-Florent-le-Vieil,Varades - Saint-Florent-le-Vieil,50.6056872,13.8907194,CET,1411
28695,Varangéville - Saint-Nicolas,Varangéville - Saint-Nicolas,45.1301887,7.631197599999999,CET,13507
28696,Varennes-sur-Allier,Varennes-sur-Allier,43.4333774,1.4261124,CET,7559
28697,Varennes-sur-Fouzon,Varennes-sur-Fouzon,45.5066395,12.2477627,CET,12509
28698,Varetz,Varetz,45.4725,12.2561,CET,12509
28699,Varilhes,Varilhes,40.9084233,15.8295385,CET,12472
28700,Vauboyen,Vauboyen,47.664224,3.734992,CET,7554
28701,Vaucelles,Vaucelles,50.0054892,16.562556,CET,1502
28702,Vaucresson,Vaucresson,,,CET,18996
28703,Vaudagne,Vaudagne,45.64684399999999,4.812739,CET,7557
28704,Vaulry,Vaulry,51.6250846,9.6225721,CET,10725
28705,Vaumoise,Vaumoise,46.130417,7.044606,CET,18769
28706,Vauvert,Vauvert,44.1353502,9.6827957,CET,13521
28707,Vaux-sur-Seine,Vaux-sur-Seine,48.645057,2.835813,CET,3541
28708,Vauxaillon,Vauxaillon,48.740966,0.930172,CET,7563
28709,Vauzelles,Vauzelles,49.651032,3.672637,CET,3795
28710,Vayrac,Vayrac,46.222393,6.085709,CET,18770
28711,Vayres,Vayres,44.0440103,11.1521087,CET,12502
28712,Veauche - Saint-Galmier,Veauche - Saint-Galmier,48.9812965,1.9829097,CET,7571
28713,Veigné,Veigné,48.94459,2.566721,CET,7394
28714,Velars,Velars,49.1772384,14.6962607,CET,2202
28715,Vélines,Vélines,57.42746,15.08533,CET,18049
28716,Vendenheim,Vendenheim,51.9520394,2.0901139,CET,18962
28717,Vendeuvre,Vendeuvre,50.2838314,5.9146393,CET,921
28718,Vendôme,Vendôme,60.709248,6.979523,CET,14028
28719,Vendôme - Villiers-sur-Loir TGV,Vendôme - Villiers-sur-Loir TGV,48.3611428,-4.0554936,CET,7178
28720,Venerque - Vernet,Venerque - Vernet,51.2569795,6.337864300000001,CET,10750
28721,Vénissieux,Vénissieux,47.802105,7.132595999999999,CET,7618
28722,Verdun,Verdun,48.27833099999999,5.101832,CET,4193
28723,Véretz - Montlouis,Véretz - Montlouis,42.2392617,-8.712034,CET,17694
28724,Vergèze - Codognan,Vergèze - Codognan,45.4433278,12.0214384,CET,12808
28725,Vermenton,Vermenton,60.29772490000001,15.826766,CET,17978
28726,Vern,Vern,49.9768877,17.0134619,CET,2207
28727,Vernaison,Vernaison,41.1089174,17.018048,CET,12765
28728,Verneuil-l'Étang,Verneuil-l'Étang,42.5986025,-8.7371039,CET,17700
28729,Verneuil-sur-Avre,Verneuil-sur-Avre,42.32580730000001,3.0933164,CET,17701
28730,Verneuil-sur-Serre,Verneuil-sur-Serre,42.2225052,1.727446,CET,17535
28731,Verneuil-sur-Vienne,Verneuil-sur-Vienne,42.4133937,2.38942,CET,6293
28732,Vernon - Giverny,Vernon - Giverny,41.3356934,1.1767007,CET,17377
28733,Vernou-sur-Seine,Vernou-sur-Seine,38.215742,-3.517576,CET,17708
28734,Vernouillet - Verneuil,Vernouillet - Verneuil,50.30435199999999,8.768832399999999,CET,8715
28735,Verrey,Verrey,37.981331,12.6172351,CET,13471
28736,Versailles Chantiers,Versailles Chantiers,37.72698510000001,15.1842151,CET,12244
28737,Versailles Château Rive Gauche,Versailles Château Rive Gauche,46.20265200000001,10.1312685,CET,13543
28738,Versailles Rive Droite,Versailles Rive Droite,41.01297479999999,14.0765124,CET,13546
28739,Versigny,Versigny,38.2123062,15.6371722,CET,11741
28740,Vert Galant,Vert Galant,48.58949399999999,2.454831,CET,7626
28741,Vertaizon,Vertaizon,45.1586502,11.3532027,CET,13544
28742,Vertou,Vertou,48.58949399999999,2.454831,CET,7626
28743,Vervins,Vervins,46.6182386,13.8844251,CET,574
28744,Verzeille,Verzeille,46.6182386,13.8486717,CET,574
28745,Vesoul,Vesoul,40.683827,-1.357927,CET,17718
28746,Veuves - Monteaux,Veuves - Monteaux,43.5402338,-5.9038849,CET,16942
28747,Veynes Dévoluy,Veynes Dévoluy,45.3204706,8.640930299999999,CET,13526
28748,Vézelise,Vézelise,39.2762719,8.640930299999999,CET,13555
28749,Viaduc Sainte-Marie,Viaduc Sainte-Marie,37.661643,-5.712177,CET,17725
28750,Viarmes,Viarmes,42.6412912,-5.557725,CET,17726
28751,Vias,Vias,39.7905984,-3.999396,CET,16996
28752,Vic - Mireval,Vic - Mireval,37.84788320000001,-4.9137476,CET,17732
28753,Vic-le-Comte,Vic-le-Comte,46.60658,6.40715,CET,18483
28754,Vic-sur-Cère,Vic-sur-Cère,46.002114,5.029107,CET,7629
28755,Vichy,Vichy,39.8738761,-3.7320845,CET,17734
28756,Vidauban,Vidauban,45.65696699999999,11.524278,CET,12671
28757,Vieilleville,Vieilleville,44.438581,3.7293137,CET,4126
28758,Vielmur-sur-Agout,Vielmur-sur-Agout,42.5917,-1.2225946,CET,17256
28759,Vienne,Vienne,47.2934259,2.035381000000001,CET,7321
28760,Vierzon,Vierzon,38.631738,-0.5672574,CET,17245
28761,Vierzon Forges,Vierzon Forges,38.5846472,-0.8732521,CET,17738
28762,Vierzy,Vierzy,44.7799813,-0.5672574,CET,7646
28763,Vieux-Thann,Vieux-Thann,48.340468,3.065842,CET,7658
28764,Vieux-Thann Zone Industrielle,Vieux-Thann Zone Industrielle,46.099641,2.407557,CET,3446
28765,Viévola,Viévola,43.5332397,3.861616499999999,CET,7660
28766,Vif,Vif,48.732026,2.407557,CET,7659
28767,Vigeois,Vigeois,48.7301825,2.4467198,CET,7651
28768,Vigneux-sur-Seine,Vigneux-sur-Seine,46.18486499999999,2.517964000000001,CET,4057
28769,Vignols - Saint-Solve,Vignols - Saint-Solve,49.86809,4.5311841,CET,6420
28770,Vignory,Vignory,49.25375349999999,3.0905642,CET,7674
28771,Villabé,Villabé,48.8463096,-0.8829015,CET,7698
28772,Villaines,Villaines,40.3848171,-3.7447785,CET,17288
28773,Villars-les-Dombes,Villars-les-Dombes,37.1824928,14.729444,CET,13575
28774,Villedieu-les-Poêles,Villedieu-les-Poêles,49.7569834,13.2786108,CET,2172
28775,Villefort,Villefort,48.00334,13.65613,CET,577
28776,Villefranche - Vernet-les-Bains,Villefranche - Vernet-les-Bains,48.0015759,13.4826581,CET,578
28777,Villefranche-de-Lauragais,Villefranche-de-Lauragais,49.81749199999999,15.472962,CET,1536
28778,Villefranche-de-Rouergue,Villefranche-de-Rouergue,50.106239,12.8502586,CET,1577
28779,Villefranche-du-Périgord,Villefranche-du-Périgord,49.1478969,14.1751311,CET,2220
28780,Villefranche-sur-Cher,Villefranche-sur-Cher,51.6005212,6.6544111,CET,10756
28781,Villefranche-sur-Mer,Villefranche-sur-Mer,47.41604969999999,9.4360754,CET,18698
28782,Villefranche-sur-Saône,Villefranche-sur-Saône,53.0408328,13.390878,CET,11014
28783,Villefranque,Villefranque,49.43496510000001,7.704711499999999,CET,10576
28784,Villeherviers,Villeherviers,44.9917543,9.011851,CET,13577
28785,Villenave-d'Ornon,Villenave-d'Ornon,48.2778326,10.0779997,CET,10757
28786,Villeneuve Triage,Villeneuve Triage,51.3914116,11.3087987,CET,10758
28787,Villeneuve-la-Comtesse,Villeneuve-la-Comtesse,45.362713,5.591349,CET,7729
28788,Villeneuve-la-Guyard,Villeneuve-la-Guyard,47.043268,15.153633,CET,580
28789,Villeneuve-le-Roi,Villeneuve-le-Roi,48.0123788,14.0470344,CET,478
28790,Villeneuve-lès-Maguelone,Villeneuve-lès-Maguelone,47.9305349,0.0852761,CET,4048
28791,Villeneuve-Loubet,Villeneuve-Loubet,55.249489,9.3019649,CET,2494
28792,Villeneuve-Saint-Georges,Villeneuve-Saint-Georges,50.3907175,15.5097595,CET,1914
28793,Villeneuve-sur-Allier,Villeneuve-sur-Allier,50.3033236,13.0162071,CET,1915
28794,Villeneuve-sur-Yonne,Villeneuve-sur-Yonne,49.0564051,16.5977195,CET,2221
28795,Villennes-sur-Seine,Villennes-sur-Seine,50.16619439999999,12.316921,CET,2040
28796,Villenouvelle,Villenouvelle,50.1626802,12.3130009,CET,1545
28797,Villeparisis - Mitry le Neuf,Villeparisis - Mitry le Neuf,49.7885491,15.9735065,CET,1718
28798,Villeperdue,Villeperdue,48.9100492,13.8906485,CET,2222
28799,Villepinte,Villepinte,51.8600528,9.841653299999999,CET,8553
28800,Villepreux - Les Clayes,Villepreux - Les Clayes,47.2880024,11.5705942,CET,581
28801,Villereversure,Villereversure,49.2556226,6.8588948,CET,10759
28802,Villers sur Thère,Villers sur Thère,51.3590701,7.873958199999999,CET,8095
28803,Villers-Bretonneux,Villers-Bretonneux,52.2119045,9.6262781,CET,10534
28804,Villers-Cotterêts,Villers-Cotterêts,49.44217399999999,6.080957000000001,CET,7733
28805,Villers-Saint-Paul,Villers-Saint-Paul,51.6630184,9.7419323,CET,7884
28806,Villers-Saint-Sépulcre,Villers-Saint-Sépulcre,47.2520271,11.3281771,CET,582
28807,Villers-sur-Mer,Villers-sur-Mer,44.5396369,11.9330107,CET,13582
28808,Villetaneuse Université T11,Villetaneuse Université T11,43.359889,10.8096355,CET,13054
28809,Villiers - Montbarbin,Villiers - Montbarbin,55.008925,11.909363,CET,2495
28810,Villiers - Neauphle - Pontchartrain,Villiers - Neauphle - Pontchartrain,45.298156,5.637517,CET,7737
28811,Villiers-le-Bel - Gonesse - Arnouville,Villiers-le-Bel - Gonesse - Arnouville,45.186615,3.90905,CET,7738
28812,Villiers-sur-Marne - Le Plessis-Trévise,Villiers-sur-Marne - Le Plessis-Trévise,52.64803999999999,10.656384,CET,10410
28813,Vimy,Vimy,49.48085409999999,17.1482214,CET,1701
28814,Vinay,Vinay,49.9390909,14.3836107,CET,2226
28815,Vinça,Vinça,49.801929,15.0044115,CET,2138
28816,Vincelles,Vincelles,49.76438719999999,13.0419219,CET,2098
28817,Vincey,Vincey,48.9659969,16.6066073,CET,2227
28818,Vions - Chanaz,Vions - Chanaz,50.4626048,14.0846821,CET,1473
28819,Vire,Vire,49.2282294,17.4131331,CET,1728
28820,Vireux-Molhain,Vireux-Molhain,50.3225199,13.9069831,CET,1928
28821,Virieu sur Bourbre,Virieu sur Bourbre,50.6186401,15.6226844,CET,2232
28822,Virieu-le-Grand - Belley,Virieu-le-Grand - Belley,49.6668191,14.5778093,CET,2224
28823,Viroflay Rive Droite,Viroflay Rive Droite,49.3446575,14.1744289,CET,1934
28824,Viroflay Rive Gauche,Viroflay Rive Gauche,49.914707,15.430398,CET,1416
28825,Virville - Manneville,Virville - Manneville,55.6538563,8.2921247,CET,2419
28826,Viry-Châtillon,Viry-Châtillon,50.4881661,13.4956318,CET,1646
28827,Viry-Noureuil,Viry-Noureuil,50.2207484,15.0286967,CET,1887
28828,Vis à Marles,Vis à Marles,50.25476980000001,14.9535106,CET,1783
28829,Vitré,Vitré,49.18302569999999,16.284864,CET,2263
28830,Vitrolles Aéroport Marseille Provence,Vitrolles Aéroport Marseille Provence,50.2563744,13.3953696,CET,1942
28831,Vitry-en-Artois,Vitry-en-Artois,50.1188106,16.923627,CET,1541
28832,Vitry-le-François,Vitry-le-François,48.6235322,14.308773,CET,2245
28833,Vitry-sur-Seine,Vitry-sur-Seine,51.1514819,3.6060488,CET,927
28834,Vittel,Vittel,51.1033186,9.3579214,CET,10764
28835,Viviers-du-Lac,Viviers-du-Lac,50.0150504,8.2354795,CET,9593
28836,Viviez - Decazeville,Viviez - Decazeville,49.2495336,8.5154348,CET,10771
28837,Vivoin - Beaumont,Vivoin - Beaumont,50.75815100000001,8.0558294,CET,8346
28838,Vivonne,Vivonne,52.10623349999999,11.7831822,CET,10772
28839,Voiron,Voiron,50.617512,10.390883,CET,10789
28840,Voivres,Voivres,47.9159109,13.1773205,CET,222
28841,Volvic,Volvic,50.9028117,10.8533294,CET,10802
28842,Vonnas,Vonnas,47.68902079999999,9.8307776,CET,10805
28843,Voreppe,Voreppe,47.99674,13.7265,CET,56
28844,Vorey,Vorey,51.53249,7.1655,CET,8240
28845,Vosves,Vosves,51.9514351,7.984100100000001,CET,10812
28846,Vougeot - Gilly-lès-Cîteaux,Vougeot - Gilly-lès-Cîteaux,47.365345,9.513221999999999,CET,18255
28847,Voujeaucourt,Voujeaucourt,54.170342,12.0784438,CET,10814
28848,Voutré,Voutré,54.1695623,12.085761,CET,10814
28849,Voves,Voves,53.1835201,13.8770719,CET,8799
28850,Voyenne,Voyenne,52.5091482,13.4508508,CET,8723
28851,Vraincourt,Vraincourt,48.1275518,9.7933255,CET,10816
28852,Vrigne-Meuse,Vrigne-Meuse,49.706677,4.835826,CET,7721
28853,Vulaines-sur-Seine - Samoreau,Vulaines-sur-Seine - Samoreau,48.4305349,2.7531793,CET,7020
28854,Wacquemoulin,Wacquemoulin,49.502107,2.616374,CET,7399
28855,Walbach,Walbach,48.063889,7.224326,CET,7784
28856,Walbourg,Walbourg,48.8863194,7.8093288,CET,7763
28857,Walheim,Walheim,47.641701,7.263391,CET,2644
28858,Wallers,Wallers,50.373387,3.3927614,CET,7767
28859,Walygator Parc,Walygator Parc,49.2249193,6.1595368,CET,5389
28860,Wambaix,Wambaix,50.12905,3.307518,CET,7126
28861,Wambrechies,Wambrechies,50.6875572,3.0515445,CET,7770
28862,Watten - Éperlecques,Watten - Éperlecques,50.8258323,2.2078478,CET,7773
28863,Wattignies - Templemars,Wattignies - Templemars,50.579306,3.0519726,CET,7297
28864,Wavrin,Wavrin,50.56928,2.9308709,CET,7777
28865,Wesserling,Wesserling,47.883005,6.992104,CET,4478
28866,Weyersheim,Weyersheim,48.718272,7.802962,CET,7782
28867,Wihr-au-Val - Soultzbach,Wihr-au-Val - Soultzbach,48.046233,7.2097251,CET,7784
28868,Willer-sur-Thur,Willer-sur-Thur,47.844024,7.071553,CET,3076
28869,Wilwisheim,Wilwisheim,48.756074,7.503979,CET,3863
28870,Wimille - Wimereux,Wimille - Wimereux,50.7641079,1.6135767,CET,7792
28871,Wingen-sur-Moder,Wingen-sur-Moder,48.923107,7.371466,CET,7794
28872,Wisches,Wisches,48.508564,7.268411,CET,7800
28873,Wissembourg,Wissembourg,49.0318297,7.9500776,CET,7802
